review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
rev_000355,ord_000355,5,Excelente,Produto com defeito,2017-06-16 17:05:00,2017-06-19 17:05:00
rev_000356,ord_000356,3,Excelente,Otima qualidade,2017-09-14 10:00:00,2017-09-17 10:00:00
rev_000358,ord_000358,1,,Produto chegou rapido,2017-09-28 12:18:00,2017-10-04 12:18:00
rev_000359,ord_000359,5,Bom,Atrasou a entrega,2018-12-15 22:25:00,2018-12-16 22:25:00
rev_000360,ord_000360,4,,,2018-07-26 20:13:00,2018-07-26 20:13:00
rev_000361,ord_000361,5,,Produto chegou rapido,2018-02-16 15:03:00,2018-02-25 15:03:00
rev_000362,ord_000362,4,Recomendo,,2017-11-08 11:04:00,2017-11-11 11:04:00
rev_000363,ord_000363,4,Péssimo,Produto chegou rapido,2018-01-28 08:10:00,2018-02-03 08:10:00
rev_000364,ord_000364,5,Otimo,Otima qualidade,2018-04-02 10:18:00,2018-04-07 10:18:00
rev_000365,ord_000365,2,,Recomendo a todos,2018-08-21 19:08:00,
rev_000367,ord_000367,5,Péssimo,Otima qualidade,2018-11-04 14:55:00,
rev_000368,ord_000368,5,,Produto com defeito,2017-06-18 14:15:00,2017-06-26 14:15:00
rev_000369,ord_000369,5,,,2017-11-08 11:10:00,
rev_000371,ord_000371,4,,Atrasou a entrega,2017-08-16 12:29:00,
rev_000372,ord_000372,4,Otimo,Recomendo a todos,2017-06-04 15:02:00,2017-06-05 15:02:00
rev_000373,ord_000373,5,,,2018-07-17 21:47:00,2018-07-22 21:47:00
rev_000374,ord_000374,5,Otimo,,2018-01-28 16:42:00,
rev_000376,ord_000376,5,Bom,Otima qualidade,2017-01-21 17:56:00,
rev_000377,ord_000377,2,Bom,Otima qualidade,2017-05-01 20:35:00,2017-05-03 20:35:00
rev_000378,ord_000378,3,Recomendo,Otima qualidade,2018-04-23 12:41:00,
rev_000379,ord_000379,5,Otimo,Otima qualidade,2017-09-26 15:24:00,2017-09-30 15:24:00
rev_000380,ord_000380,3,,,2018-10-04 18:53:00,2018-10-13 18:53:00
rev_000381,ord_000381,4,Excelente,Produto chegou rapido,2018-11-12 10:33:00,2018-11-16 10:33:00
rev_000382,ord_000382,5,Péssimo,Produto com defeito,2017-07-05 19:19:00,
rev_000383,ord_000383,3,Excelente,Otima qualidade,2017-12-06 13:00:00,2017-12-15 13:00:00
rev_000384,ord_000384,3,,Recomendo a todos,2017-07-20 12:35:00,
rev_000385,ord_000385,1,Recomendo,,2017-11-13 22:31:00,
rev_000386,ord_000386,4,,,2017-10-19 12:48:00,2017-10-28 12:48:00
rev_000387,ord_000387,5,Excelente,Atrasou a entrega,2018-10-14 10:11:00,2018-10-21 10:11:00
rev_000388,ord_000388,5,,Otima qualidade,2017-12-31 15:48:00,2018-01-01 15:48:00
rev_000389,ord_000389,5,Excelente,,2018-04-04 11:00:00,2018-04-04 11:00:00
rev_000390,ord_000390,1,Recomendo,Produto com defeito,2018-08-05 18:35:00,2018-08-07 18:35:00
rev_000391,ord_000391,5,Recomendo,,2018-10-27 18:23:00,
rev_000393,ord_000393,5,,Produto com defeito,2017-09-04 15:25:00,2017-09-05 15:25:00
rev_000394,ord_000394,5,Bom,Otima qualidade,2018-12-30 21:13:00,2018-12-30 21:13:00
rev_000395,ord_000395,5,Bom,Produto chegou rapido,2017-11-29 12:11:00,
rev_000396,ord_000396,4,Recomendo,Otima qualidade,2018-08-10 16:48:00,
rev_000397,ord_000397,5,Recomendo,Atrasou a entrega,2018-08-07 21:13:00,
rev_000398,ord_000398,5,Bom,,2018-04-22 14:44:00,
rev_000400,ord_000400,5,,Otima qualidade,2017-07-06 10:02:00,2017-07-06 10:02:00
rev_000401,ord_000401,4,Péssimo,,2018-04-06 09:52:00,2018-04-14 09:52:00
rev_000402,ord_000402,5,Bom,,2018-04-30 18:47:00,2018-05-08 18:47:00
rev_000403,ord_000403,3,,Recomendo a todos,2018-10-02 18:47:00,2018-10-07 18:47:00
rev_000406,ord_000406,2,Bom,Produto com defeito,2019-01-04 19:59:00,2019-01-12 19:59:00
rev_000407,ord_000407,5,Bom,Otima qualidade,2018-09-11 13:10:00,
rev_000408,ord_000408,2,Excelente,,2017-04-22 18:04:00,2017-04-27 18:04:00
rev_000409,ord_000409,5,,,2018-02-08 19:42:00,
rev_000410,ord_000410,5,Otimo,Produto com defeito,2018-06-26 18:17:00,
rev_000411,ord_000411,5,,,2018-06-04 09:36:00,2018-06-13 09:36:00
rev_000412,ord_000412,1,Bom,,2017-08-22 13:23:00,
rev_000413,ord_000413,4,,Produto chegou rapido,2018-05-30 10:20:00,2018-06-01 10:20:00
rev_000414,ord_000414,5,Recomendo,Recomendo a todos,2017-12-26 20:53:00,2018-01-02 20:53:00
rev_000415,ord_000415,5,Excelente,,2017-12-23 13:08:00,2017-12-28 13:08:00
rev_000416,ord_000416,2,Excelente,Produto chegou rapido,2018-10-27 08:11:00,2018-10-31 08:11:00
rev_000417,ord_000417,5,Péssimo,,2018-02-19 08:40:00,
rev_000418,ord_000418,5,Bom,,2018-04-29 17:46:00,2018-05-05 17:46:00
rev_000420,ord_000420,5,Bom,Otima qualidade,2018-05-26 10:13:00,2018-05-28 10:13:00
rev_000421,ord_000421,4,Excelente,Recomendo a todos,2017-09-11 21:52:00,
rev_000422,ord_000422,5,Bom,Recomendo a todos,2018-06-21 16:36:00,2018-06-30 16:36:00
rev_000423,ord_000423,4,Bom,Otima qualidade,2017-12-05 18:49:00,
rev_000424,ord_000424,4,,Produto chegou rapido,2018-07-16 11:04:00,2018-07-20 11:04:00
rev_000425,ord_000425,5,,Produto chegou rapido,2017-07-11 10:21:00,2017-07-20 10:21:00
rev_000427,ord_000427,4,Excelente,Otima qualidade,2018-10-04 10:34:00,2018-10-04 10:34:00
rev_000428,ord_000428,5,Otimo,Recomendo a todos,2018-02-09 18:05:00,2018-02-16 18:05:00
rev_000429,ord_000429,1,Otimo,,2017-11-22 12:32:00,
rev_000430,ord_000430,5,,Recomendo a todos,2018-02-02 08:39:00,
rev_000431,ord_000431,5,Bom,Produto com defeito,2018-08-26 19:21:00,2018-08-27 19:21:00
rev_000432,ord_000432,5,,,2018-07-25 08:30:00,2018-07-26 08:30:00
rev_000433,ord_000433,5,,Produto chegou rapido,2018-08-26 21:17:00,
rev_000434,ord_000434,5,Recomendo,,2018-11-27 20:52:00,2018-11-30 20:52:00
rev_000435,ord_000435,3,,Produto com defeito,2018-03-16 12:35:00,2018-03-18 12:35:00
rev_000436,ord_000436,5,,Produto chegou rapido,2018-08-07 08:33:00,
rev_000437,ord_000437,5,Otimo,Produto chegou rapido,2018-02-25 21:56:00,2018-02-25 21:56:00
rev_000439,ord_000439,5,,Produto chegou rapido,2018-04-04 08:16:00,2018-04-13 08:16:00
rev_000441,ord_000441,3,Bom,,2017-01-26 13:57:00,2017-01-27 13:57:00
rev_000442,ord_000442,5,Excelente,Otima qualidade,2017-09-26 19:01:00,
rev_000443,ord_000443,5,Otimo,Recomendo a todos,2017-11-18 09:37:00,
rev_000444,ord_000444,5,Otimo,Otima qualidade,2018-12-20 21:09:00,2018-12-27 21:09:00
rev_000445,ord_000445,5,,,2018-04-12 16:48:00,2018-04-20 16:48:00
rev_000447,ord_000447,5,,,2018-02-05 22:56:00,2018-02-10 22:56:00
rev_000448,ord_000448,5,Excelente,Produto chegou rapido,2018-03-19 20:40:00,
rev_000449,ord_000449,5,,,2018-11-22 22:01:00,2018-11-27 22:01:00
rev_000450,ord_000450,5,,Recomendo a todos,2018-12-29 09:30:00,2019-01-07 09:30:00
rev_000451,ord_000451,5,,,2018-11-09 18:54:00,
rev_000452,ord_000452,5,,,2018-11-09 18:13:00,
rev_000454,ord_000454,5,Excelente,Produto chegou rapido,2017-10-25 09:43:00,2017-10-31 09:43:00
rev_000455,ord_000455,5,Bom,Recomendo a todos,2018-06-22 22:30:00,2018-06-25 22:30:00
rev_000457,ord_000457,5,Otimo,,2017-08-31 22:16:00,2017-09-08 22:16:00
rev_000458,ord_000458,4,Péssimo,Produto chegou rapido,2018-09-14 17:19:00,2018-09-17 17:19:00
rev_000459,ord_000459,3,,,2017-09-09 11:40:00,2017-09-12 11:40:00
rev_000460,ord_000460,1,Bom,,2017-10-26 19:28:00,2017-11-03 19:28:00
rev_000461,ord_000461,5,,Otima qualidade,2017-12-10 15:29:00,2017-12-17 15:29:00
rev_000462,ord_000462,5,Excelente,Otima qualidade,2018-11-04 16:48:00,
rev_000463,ord_000463,5,,Otima qualidade,2018-09-09 18:16:00,2018-09-15 18:16:00
rev_000464,ord_000464,5,Recomendo,,2018-05-08 11:40:00,2018-05-16 11:40:00
rev_000465,ord_000465,5,Péssimo,Otima qualidade,2018-10-31 17:22:00,2018-11-06 17:22:00
rev_000466,ord_000466,4,,,2018-10-29 20:25:00,
rev_000467,ord_000467,5,Bom,,2018-01-31 13:33:00,2018-02-03 13:33:00
rev_000468,ord_000468,2,,Atrasou a entrega,2018-10-01 10:41:00,
rev_000469,ord_000469,1,,,2017-09-15 21:56:00,2017-09-23 21:56:00
rev_000472,ord_000472,1,Excelente,Recomendo a todos,2018-02-14 18:25:00,2018-02-19 18:25:00
rev_000473,ord_000473,3,,Otima qualidade,2018-04-28 09:32:00,2018-05-05 09:32:00
rev_000474,ord_000474,5,,,2017-05-11 18:13:00,2017-05-11 18:13:00
rev_000475,ord_000475,4,Otimo,,2018-03-12 14:53:00,
rev_000476,ord_000476,4,Bom,Produto chegou rapido,2018-07-22 18:47:00,2018-07-31 18:47:00
rev_000478,ord_000478,3,,Otima qualidade,2017-04-03 15:27:00,2017-04-09 15:27:00
rev_000480,ord_000480,5,Excelente,Produto chegou rapido,2018-01-04 20:32:00,2018-01-04 20:32:00
rev_000481,ord_000481,5,,,2018-11-04 15:35:00,2018-11-13 15:35:00
rev_000483,ord_000483,4,,Atrasou a entrega,2017-12-05 15:30:00,2017-12-11 15:30:00
rev_000484,ord_000484,5,,Produto com defeito,2018-09-08 15:09:00,2018-09-12 15:09:00
rev_000486,ord_000486,3,,,2019-01-05 11:09:00,2019-01-08 11:09:00
rev_000487,ord_000487,5,Bom,Recomendo a todos,2017-05-11 11:56:00,2017-05-13 11:56:00
rev_000488,ord_000488,1,,,2018-05-25 13:47:00,
rev_000489,ord_000489,5,,,2018-06-13 13:49:00,
rev_000490,ord_000490,5,Recomendo,,2017-11-29 19:50:00,2017-12-08 19:50:00
rev_000492,ord_000492,5,Bom,Produto chegou rapido,2017-03-27 12:42:00,2017-03-27 12:42:00
rev_000493,ord_000493,4,,Recomendo a todos,2018-03-04 17:42:00,
rev_000494,ord_000494,5,Recomendo,,2018-08-23 22:13:00,2018-08-27 22:13:00
rev_000497,ord_000497,5,Bom,Otima qualidade,2018-11-06 08:53:00,2018-11-08 08:53:00
rev_000498,ord_000498,5,Péssimo,,2018-01-15 09:06:00,2018-01-24 09:06:00
rev_000499,ord_000499,5,,Produto chegou rapido,2018-12-29 10:53:00,2019-01-05 10:53:00
rev_000500,ord_000500,4,Bom,Produto chegou rapido,2017-06-15 20:55:00,
rev_000501,ord_000501,5,Otimo,,2018-11-13 20:55:00,
rev_000502,ord_000502,5,Excelente,Produto chegou rapido,2018-12-08 15:00:00,
rev_000503,ord_000503,5,Bom,Produto com defeito,2018-10-31 14:13:00,2018-11-05 14:13:00
rev_000505,ord_000505,3,Excelente,Recomendo a todos,2017-12-28 10:19:00,2018-01-04 10:19:00
rev_000506,ord_000506,3,Péssimo,Recomendo a todos,2018-08-23 13:03:00,2018-08-28 13:03:00
rev_000507,ord_000507,5,Recomendo,Produto com defeito,2018-06-11 18:45:00,2018-06-14 18:45:00
rev_000508,ord_000508,5,Recomendo,,2018-02-19 16:01:00,
rev_000509,ord_000509,5,,Produto chegou rapido,2019-01-18 19:26:00,2019-01-26 19:26:00
rev_000510,ord_000510,4,Bom,Otima qualidade,2017-11-23 11:56:00,
rev_000511,ord_000511,5,Excelente,,2018-02-05 20:26:00,
rev_000512,ord_000512,4,Bom,Otima qualidade,2018-12-09 14:54:00,2018-12-17 14:54:00
rev_000513,ord_000513,5,,,2017-11-19 10:24:00,2017-11-22 10:24:00
rev_000514,ord_000514,5,Bom,,2017-07-19 16:20:00,2017-07-23 16:20:00
rev_000515,ord_000515,5,,Otima qualidade,2017-12-15 12:06:00,2017-12-24 12:06:00
rev_000516,ord_000516,2,,,2018-10-01 12:21:00,2018-10-08 12:21:00
rev_000517,ord_000517,5,Excelente,,2018-11-24 20:20:00,
rev_000519,ord_000519,2,Péssimo,,2018-07-01 13:55:00,
rev_000520,ord_000520,5,,Recomendo a todos,2018-06-05 09:01:00,2018-06-08 09:01:00
rev_000521,ord_000521,5,,Otima qualidade,2018-07-31 21:05:00,2018-08-07 21:05:00
rev_000522,ord_000522,1,,,2018-08-11 08:38:00,2018-08-16 08:38:00
rev_000523,ord_000523,4,Otimo,,2019-01-03 12:29:00,2019-01-08 12:29:00
rev_000524,ord_000524,5,Recomendo,Recomendo a todos,2017-12-31 14:17:00,2018-01-06 14:17:00
rev_000525,ord_000525,4,,Produto chegou rapido,2017-12-09 15:15:00,2017-12-09 15:15:00
rev_000527,ord_000527,5,,,2018-02-24 09:31:00,2018-02-27 09:31:00
rev_000530,ord_000530,4,Péssimo,Otima qualidade,2017-07-25 08:18:00,
rev_000531,ord_000531,5,Recomendo,Otima qualidade,2018-12-20 22:25:00,2018-12-28 22:25:00
rev_000532,ord_000532,5,Excelente,Produto chegou rapido,2017-04-09 08:31:00,2017-04-11 08:31:00
rev_000533,ord_000533,3,,Otima qualidade,2018-06-07 14:12:00,
rev_000534,ord_000534,4,,,2018-09-23 09:53:00,2018-09-24 09:53:00
rev_000535,ord_000535,5,,,2017-01-28 20:40:00,
rev_000536,ord_000536,5,Otimo,Recomendo a todos,2017-09-18 08:52:00,2017-09-24 08:52:00
rev_000537,ord_000537,3,Péssimo,,2018-01-24 15:28:00,2018-02-01 15:28:00
rev_000538,ord_000538,1,,,2018-04-24 21:25:00,2018-04-26 21:25:00
rev_000539,ord_000539,3,,Otima qualidade,2017-12-26 11:14:00,2017-12-26 11:14:00
rev_000540,ord_000540,5,Excelente,Otima qualidade,2018-07-14 21:32:00,2018-07-15 21:32:00
rev_000541,ord_000541,4,Bom,Produto chegou rapido,2017-09-24 16:35:00,2017-09-27 16:35:00
rev_000542,ord_000542,4,,Produto chegou rapido,2017-02-15 11:25:00,
rev_000543,ord_000543,4,,,2017-01-26 22:08:00,2017-01-29 22:08:00
rev_000545,ord_000545,5,Bom,,2018-01-14 12:00:00,2018-01-19 12:00:00
rev_000546,ord_000546,4,,Produto chegou rapido,2018-12-17 17:19:00,
rev_000547,ord_000547,4,,,2017-03-16 14:34:00,2017-03-21 14:34:00
rev_000548,ord_000548,3,Otimo,Atrasou a entrega,2018-05-08 17:57:00,2018-05-11 17:57:00
rev_000549,ord_000549,1,Bom,,2018-06-11 16:10:00,
rev_000550,ord_000550,3,Excelente,,2018-08-24 18:03:00,2018-08-25 18:03:00
rev_000551,ord_000551,5,Recomendo,Recomendo a todos,2018-07-18 20:17:00,2018-07-21 20:17:00
rev_000552,ord_000552,5,Bom,Recomendo a todos,2017-01-19 18:09:00,2017-01-25 18:09:00
rev_000553,ord_000553,5,Bom,,2018-07-11 14:41:00,2018-07-16 14:41:00
rev_000554,ord_000554,4,,,2017-12-18 17:00:00,
rev_000555,ord_000555,5,Excelente,Atrasou a entrega,2018-09-25 08:58:00,2018-09-27 08:58:00
rev_000556,ord_000556,1,,Produto com defeito,2017-08-25 15:51:00,2017-08-25 15:51:00
rev_000557,ord_000557,5,,,2018-08-31 09:29:00,
rev_000558,ord_000558,5,Excelente,,2018-07-03 16:55:00,2018-07-04 16:55:00
rev_000559,ord_000559,1,,Recomendo a todos,2018-07-23 18:37:00,
rev_000560,ord_000560,4,Recomendo,Produto chegou rapido,2017-08-08 12:59:00,2017-08-17 12:59:00
rev_000561,ord_000561,5,,Otima qualidade,2018-08-10 12:16:00,2018-08-18 12:16:00
rev_000563,ord_000563,5,,Produto chegou rapido,2018-04-14 20:10:00,2018-04-19 20:10:00
rev_000564,ord_000564,4,,,2017-12-17 20:21:00,
rev_000565,ord_000565,4,Bom,Recomendo a todos,2017-08-08 11:56:00,
rev_000566,ord_000566,4,,,2017-11-25 22:22:00,2017-12-03 22:22:00
rev_000567,ord_000567,3,Excelente,,2018-10-03 08:12:00,2018-10-12 08:12:00
rev_000568,ord_000568,5,,,2018-02-01 16:03:00,2018-02-05 16:03:00
rev_000569,ord_000569,5,Bom,,2018-08-11 11:08:00,2018-08-13 11:08:00
rev_000570,ord_000570,2,Excelente,,2018-09-05 22:21:00,2018-09-13 22:21:00
rev_000571,ord_000571,5,Otimo,,2018-07-24 13:25:00,
rev_000572,ord_000572,5,Bom,Atrasou a entrega,2018-07-31 08:32:00,2018-08-05 08:32:00
rev_000575,ord_000575,3,Recomendo,Produto chegou rapido,2017-08-27 19:50:00,2017-08-30 19:50:00
rev_000577,ord_000577,5,Otimo,,2018-12-20 15:45:00,2018-12-21 15:45:00
rev_000579,ord_000579,5,Péssimo,Produto chegou rapido,2018-12-11 12:54:00,2018-12-15 12:54:00
rev_000580,ord_000580,5,Péssimo,,2019-01-05 08:05:00,
rev_000581,ord_000581,5,Bom,Atrasou a entrega,2018-04-08 17:34:00,2018-04-13 17:34:00
rev_000582,ord_000582,3,,Otima qualidade,2018-09-05 16:54:00,2018-09-07 16:54:00
rev_000583,ord_000583,5,,,2018-07-14 21:43:00,2018-07-16 21:43:00
rev_000584,ord_000584,4,Otimo,,2017-10-02 10:05:00,2017-10-10 10:05:00
rev_000585,ord_000585,3,Excelente,Otima qualidade,2017-03-20 10:36:00,2017-03-24 10:36:00
rev_000587,ord_000587,2,Otimo,Recomendo a todos,2018-10-10 09:16:00,2018-10-19 09:16:00
rev_000588,ord_000588,3,Excelente,,2017-12-09 13:37:00,
rev_000589,ord_000589,5,,Produto chegou rapido,2018-10-14 08:50:00,2018-10-17 08:50:00
rev_000590,ord_000590,1,Otimo,Atrasou a entrega,2018-07-28 09:31:00,2018-08-06 09:31:00
rev_000592,ord_000592,4,Otimo,,2017-11-11 18:32:00,2017-11-15 18:32:00
rev_000593,ord_000593,5,,Recomendo a todos,2018-03-18 20:35:00,
rev_000595,ord_000595,5,Bom,,2017-10-12 10:40:00,
rev_000596,ord_000596,5,Péssimo,,2017-05-18 22:25:00,2017-05-26 22:25:00
rev_000597,ord_000597,2,,,2017-06-15 20:52:00,2017-06-19 20:52:00
rev_000599,ord_000599,4,Excelente,,2018-06-10 16:48:00,2018-06-10 16:48:00
rev_000600,ord_000600,5,Péssimo,,2018-03-10 13:31:00,2018-03-10 13:31:00
rev_000601,ord_000601,1,,,2017-10-27 09:11:00,2017-10-31 09:11:00
rev_000602,ord_000602,5,,Produto chegou rapido,2018-11-20 16:43:00,2018-11-25 16:43:00
rev_000604,ord_000604,5,Péssimo,,2018-12-17 08:31:00,2018-12-24 08:31:00
rev_000605,ord_000605,5,,,2018-07-11 13:03:00,2018-07-20 13:03:00
rev_000606,ord_000606,4,Otimo,Produto chegou rapido,2017-02-17 19:31:00,2017-02-25 19:31:00
rev_000607,ord_000607,4,,Produto chegou rapido,2018-12-11 08:41:00,2018-12-14 08:41:00
rev_000608,ord_000608,5,,Otima qualidade,2018-11-22 21:25:00,
rev_000609,ord_000609,5,Péssimo,Produto chegou rapido,2018-07-05 22:25:00,
rev_000610,ord_000610,5,,Produto chegou rapido,2018-05-15 09:07:00,
rev_000611,ord_000611,5,Bom,,2018-03-20 09:18:00,
rev_000612,ord_000612,3,Otimo,Otima qualidade,2018-04-07 13:26:00,
rev_000613,ord_000613,5,,Recomendo a todos,2018-10-07 15:51:00,2018-10-12 15:51:00
rev_000614,ord_000614,3,Bom,,2018-04-23 08:53:00,
rev_000615,ord_000615,4,,,2017-08-08 11:57:00,2017-08-17 11:57:00
rev_000616,ord_000616,1,Excelente,Otima qualidade,2017-03-30 10:06:00,
rev_000617,ord_000617,5,Excelente,,2017-06-23 09:17:00,2017-06-30 09:17:00
rev_000619,ord_000619,5,Excelente,,2018-01-03 10:38:00,2018-01-03 10:38:00
rev_000620,ord_000620,5,,,2018-11-28 15:42:00,2018-12-01 15:42:00
rev_000621,ord_000621,4,,,2017-10-17 19:47:00,
rev_000622,ord_000622,5,Bom,Produto chegou rapido,2017-12-16 10:29:00,2017-12-25 10:29:00
rev_000623,ord_000623,5,Excelente,,2017-09-23 17:33:00,2017-10-01 17:33:00
rev_000625,ord_000625,4,,Recomendo a todos,2018-06-20 20:14:00,2018-06-29 20:14:00
rev_000626,ord_000626,4,,Otima qualidade,2018-05-01 15:48:00,
rev_000627,ord_000627,5,Bom,Otima qualidade,2018-12-16 12:42:00,2018-12-21 12:42:00
rev_000628,ord_000628,4,,,2019-01-13 11:08:00,2019-01-18 11:08:00
rev_000629,ord_000629,4,Excelente,Otima qualidade,2018-10-27 11:55:00,2018-11-01 11:55:00
rev_000632,ord_000632,3,,,2018-06-01 11:07:00,2018-06-08 11:07:00
rev_000633,ord_000633,5,,,2017-12-20 11:08:00,2017-12-28 11:08:00
rev_000634,ord_000634,3,,,2018-10-11 17:40:00,2018-10-18 17:40:00
rev_000635,ord_000635,5,,,2017-08-03 08:06:00,
rev_000636,ord_000636,5,Bom,Otima qualidade,2017-09-16 15:06:00,2017-09-18 15:06:00
rev_000637,ord_000637,4,Bom,Produto com defeito,2017-03-10 20:24:00,2017-03-10 20:24:00
rev_000638,ord_000638,5,,,2018-06-21 14:00:00,2018-06-23 14:00:00
rev_000639,ord_000639,5,Excelente,,2018-08-05 18:43:00,
rev_000640,ord_000640,5,Excelente,Otima qualidade,2017-01-21 19:32:00,2017-01-27 19:32:00
rev_000641,ord_000641,5,Excelente,Recomendo a todos,2018-04-21 12:04:00,2018-04-30 12:04:00
rev_000642,ord_000642,4,Bom,Produto com defeito,2018-01-14 12:32:00,2018-01-21 12:32:00
rev_000643,ord_000643,5,Otimo,Recomendo a todos,2018-10-11 09:03:00,2018-10-19 09:03:00
rev_000644,ord_000644,4,Bom,,2017-03-08 11:04:00,
rev_000645,ord_000645,1,Excelente,Produto chegou rapido,2017-03-15 08:29:00,
rev_000647,ord_000647,1,Péssimo,,2018-06-21 09:20:00,2018-06-27 09:20:00
rev_000648,ord_000648,5,,,2018-10-31 08:37:00,2018-11-03 08:37:00
rev_000650,ord_000650,4,,,2018-12-15 21:35:00,2018-12-16 21:35:00
rev_000651,ord_000651,5,,Otima qualidade,2017-12-11 19:20:00,
rev_000652,ord_000652,4,,Recomendo a todos,2018-02-08 21:42:00,
rev_000653,ord_000653,3,,Recomendo a todos,2019-01-06 15:34:00,2019-01-15 15:34:00
rev_000654,ord_000654,5,,Recomendo a todos,2017-06-02 17:09:00,2017-06-04 17:09:00
rev_000655,ord_000655,5,,Produto chegou rapido,2018-10-04 11:41:00,2018-10-13 11:41:00
rev_000656,ord_000656,3,Excelente,,2017-02-01 14:47:00,2017-02-08 14:47:00
rev_000657,ord_000657,3,,Recomendo a todos,2018-03-28 15:03:00,2018-03-30 15:03:00
rev_000658,ord_000658,5,Otimo,Produto com defeito,2017-07-25 17:36:00,2017-07-25 17:36:00
rev_000659,ord_000659,5,Excelente,Produto chegou rapido,2018-06-25 13:47:00,2018-07-02 13:47:00
rev_000661,ord_000661,5,Bom,Produto chegou rapido,2017-02-23 09:54:00,2017-02-28 09:54:00
rev_000662,ord_000662,4,,,2017-07-28 13:24:00,
rev_000663,ord_000663,5,Excelente,,2017-12-12 12:44:00,
rev_000664,ord_000664,3,,Recomendo a todos,2017-10-23 17:53:00,2017-11-01 17:53:00
rev_000665,ord_000665,5,,,2018-01-18 21:59:00,2018-01-27 21:59:00
rev_000666,ord_000666,1,,Produto chegou rapido,2018-12-24 12:35:00,2018-12-25 12:35:00
rev_000667,ord_000667,2,Recomendo,Atrasou a entrega,2017-05-23 13:42:00,2017-05-26 13:42:00
rev_000668,ord_000668,5,Bom,,2018-03-01 19:15:00,2018-03-06 19:15:00
rev_000670,ord_000670,5,,,2017-11-08 22:51:00,2017-11-17 22:51:00
rev_000671,ord_000671,4,Péssimo,Produto chegou rapido,2017-11-19 08:23:00,2017-11-21 08:23:00
rev_000672,ord_000672,4,Excelente,Produto chegou rapido,2018-08-30 13:49:00,2018-09-05 13:49:00
rev_000673,ord_000673,3,Bom,Produto com defeito,2018-06-21 18:03:00,2018-06-27 18:03:00
rev_000674,ord_000674,5,Bom,,2018-10-15 20:13:00,2018-10-22 20:13:00
rev_000675,ord_000675,5,,Produto chegou rapido,2018-02-05 13:10:00,
rev_000676,ord_000676,5,,Produto chegou rapido,2018-06-18 10:31:00,2018-06-26 10:31:00
rev_000677,ord_000677,5,,Produto com defeito,2018-11-30 09:04:00,
rev_000678,ord_000678,1,,Otima qualidade,2018-11-21 19:20:00,
rev_000679,ord_000679,5,,,2018-12-03 17:59:00,
rev_000680,ord_000680,5,Recomendo,,2017-11-09 08:47:00,2017-11-10 08:47:00
rev_000681,ord_000681,1,Recomendo,Atrasou a entrega,2019-01-13 09:45:00,
rev_000682,ord_000682,5,Recomendo,Produto chegou rapido,2018-10-22 12:08:00,
rev_000683,ord_000683,5,,Produto chegou rapido,2018-10-10 11:21:00,2018-10-19 11:21:00
rev_000685,ord_000685,5,,Produto chegou rapido,2019-01-03 18:01:00,
rev_000686,ord_000686,5,,,2018-02-28 22:26:00,2018-03-04 22:26:00
rev_000688,ord_000688,5,Excelente,,2018-08-25 19:04:00,2018-08-25 19:04:00
rev_000689,ord_000689,4,Excelente,,2018-09-08 14:54:00,
rev_000691,ord_000691,3,Recomendo,,2017-08-29 18:11:00,2017-09-07 18:11:00
rev_000692,ord_000692,5,Excelente,Otima qualidade,2017-12-17 13:11:00,
rev_000693,ord_000693,2,Bom,,2018-02-05 18:55:00,2018-02-11 18:55:00
rev_000694,ord_000694,5,,Produto chegou rapido,2018-09-15 08:36:00,
rev_000695,ord_000695,1,Excelente,,2018-08-24 11:45:00,2018-08-30 11:45:00
rev_000696,ord_000696,3,Excelente,,2018-10-24 10:21:00,
rev_000697,ord_000697,5,Bom,,2018-10-10 11:52:00,2018-10-13 11:52:00
rev_000698,ord_000698,1,Excelente,Produto chegou rapido,2018-06-20 09:34:00,2018-06-22 09:34:00
rev_000700,ord_000700,5,,,2018-07-02 19:45:00,2018-07-08 19:45:00
rev_000701,ord_000701,2,Bom,Produto chegou rapido,2018-11-25 08:46:00,2018-11-26 08:46:00
rev_000702,ord_000702,3,Bom,Produto chegou rapido,2018-07-25 12:40:00,
rev_000703,ord_000703,4,Recomendo,Produto com defeito,2018-12-07 22:07:00,2018-12-09 22:07:00
rev_000704,ord_000704,5,,,2019-01-24 13:52:00,2019-01-25 13:52:00
rev_000705,ord_000705,2,,Otima qualidade,2017-12-26 10:15:00,2017-12-29 10:15:00
