order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ord_000204,cust_001151,delivered,24/09/2017 20:54,25/09/2017 19:54,26/09/2017 19:54,10/10/2017 19:54,15/10/2017 20:54
ord_000205,cust_001356,delivered,05/09/2018 08:12,06/09/2018 23:12,09/09/2018 23:12,11/09/2018 23:12,23/09/2018 08:12
ord_000206,cust_001229,delivered,27/10/2018 18:09,27/10/2018 20:09,30/10/2018 20:09,02/11/2018 20:09,17/11/2018 18:09
ord_000207,cust_001809,delivered,24/11/2017 08:59,25/11/2017 13:59,30/11/2017 13:59,09/12/2017 13:59,04/12/2017 08:59
ord_000208,cust_000162,delivered,24/10/2017 09:12,24/10/2017 22:12,26/10/2017 22:12,04/11/2017 22:12,15/11/2017 09:12
ord_000209,cust_000823,delivered,19/10/2017 22:06,21/10/2017 01:06,23/10/2017 01:06,03/11/2017 01:06,04/11/2017 22:06
ord_000210,cust_002042,delivered,12/03/2017 19:33,,15/03/2017 00:33,25/03/2017 00:33,29/03/2017 19:33
ord_000211,cust_001492,delivered,31/10/2017 16:49,02/11/2017 07:49,08/11/2017 07:49,13/11/2017 07:49,14/11/2017 16:49
ord_000212,cust_002076,delivered,07/02/2017 08:03,08/02/2017 10:03,11/02/2017 10:03,14/02/2017 10:03,23/02/2017 08:03
ord_000213,cust_001927,delivered,24/09/2018 10:29,24/09/2018 10:29,25/09/2018 10:29,09/10/2018 10:29,11/10/2018 10:29
ord_000214,cust_000997,delivered,09/10/2017 22:04,11/10/2017 20:04,13/10/2017 20:04,19/10/2017 20:04,24/10/2017 22:04
ord_000215,cust_001325,delivered,29/07/2018 14:25,30/07/2018 14:25,03/08/2018 14:25,07/08/2018 14:25,22/08/2018 14:25
ord_000216,cust_000207,delivered,29/04/2018 10:20,29/04/2018 15:20,02/05/2018 15:20,04/05/2018 15:20,16/05/2018 10:20
ord_000217,cust_002278,delivered,21/10/2018 11:08,21/10/2018 17:08,25/10/2018 17:08,06/11/2018 17:08,11/11/2018 11:08
ord_000218,cust_001330,delivered,11/12/2018 15:55,11/12/2018 16:55,12/12/2018 16:55,24/12/2018 16:55,04/01/2019 15:55
ord_000219,cust_000801,delivered,25/12/2017 14:38,26/12/2017 00:38,01/01/2018 00:38,14/01/2018 00:38,13/01/2018 14:38
ord_000220,cust_001601,delivered,27/04/2017 18:50,28/04/2017 06:50,03/05/2017 06:50,16/05/2017 06:50,12/05/2017 18:50
ord_000221,cust_000038,delivered,02/09/2018 20:54,04/09/2018 17:54,06/09/2018 17:54,10/09/2018 17:54,22/09/2018 20:54
ord_000222,cust_001246,delivered,01/02/2017 20:55,03/02/2017 11:55,06/02/2017 11:55,08/02/2017 11:55,11/02/2017 20:55
ord_000223,cust_002742,delivered,10/09/2017 22:44,10/09/2017 22:44,11/09/2017 22:44,19/09/2017 22:44,30/09/2017 22:44
ord_000224,cust_001149,delivered,15/03/2017 15:18,16/03/2017 07:18,17/03/2017 07:18,25/03/2017 07:18,25/03/2017 15:18
ord_000225,cust_001083,delivered,21/11/2018 16:49,22/11/2018 06:49,28/11/2018 06:49,30/11/2018 06:49,07/12/2018 16:49
ord_000226,cust_001349,invoiced,09/01/2017 19:31,10/01/2017 16:31,,,23/01/2017 19:31
ord_000227,cust_000756,delivered,26/03/2018 09:16,26/03/2018 16:16,29/03/2018 16:16,08/04/2018 16:16,17/04/2018 09:16
ord_000228,cust_000660,delivered,05/02/2018 16:23,06/02/2018 04:23,12/02/2018 04:23,22/02/2018 04:23,24/02/2018 16:23
ord_000229,cust_001428,delivered,07/07/2018 14:18,08/07/2018 17:18,10/07/2018 17:18,19/07/2018 17:18,26/07/2018 14:18
ord_000230,cust_001985,shipped,07/11/2017 09:27,08/11/2017 09:27,13/11/2017 09:27,,26/11/2017 09:27
ord_000231,cust_000748,delivered,09/11/2018 14:46,11/11/2018 06:46,12/11/2018 06:46,24/11/2018 06:46,30/11/2018 14:46
ord_000232,cust_000635,delivered,24/08/2018 09:29,26/08/2018 05:29,01/09/2018 05:29,10/09/2018 05:29,05/09/2018 09:29
ord_000233,cust_002199,canceled,11/02/2018 20:16,12/02/2018 14:16,,,21/02/2018 20:16
ord_000234,cust_001500,delivered,18/12/2017 12:05,20/12/2017 03:05,26/12/2017 03:05,07/01/2018 03:05,10/01/2018 12:05
ord_000235,cust_000920,delivered,09/10/2018 16:51,11/10/2018 08:51,15/10/2018 08:51,21/10/2018 08:51,27/10/2018 16:51
ord_000236,cust_002540,delivered,06/09/2018 15:25,07/09/2018 07:25,13/09/2018 07:25,26/09/2018 07:25,26/09/2018 15:25
ord_000237,cust_002975,delivered,18/01/2018 19:26,19/01/2018 16:26,24/01/2018 16:26,27/01/2018 16:26,02/02/2018 19:26
ord_000238,cust_002543,delivered,05/12/2017 13:45,06/12/2017 19:45,09/12/2017 19:45,11/12/2017 19:45,27/12/2017 13:45
ord_000239,cust_000828,delivered,25/02/2017 12:50,27/02/2017 07:50,05/03/2017 07:50,07/03/2017 07:50,07/03/2017 12:50
ord_000240,cust_002927,delivered,19/04/2017 12:30,21/04/2017 01:30,23/04/2017 01:30,29/04/2017 01:30,05/05/2017 12:30
ord_000241,cust_001085,shipped,16/03/2017 11:37,18/03/2017 03:37,24/03/2017 03:37,,04/04/2017 11:37
ord_000242,cust_000236,delivered,05/02/2017 14:14,07/02/2017 04:14,13/02/2017 04:14,26/02/2017 04:14,21/02/2017 14:14
ord_000243,cust_001615,delivered,05/07/2017 19:56,06/07/2017 03:56,09/07/2017 03:56,22/07/2017 03:56,28/07/2017 19:56
ord_000244,cust_002866,delivered,31/10/2018 08:34,31/10/2018 18:34,02/11/2018 18:34,04/11/2018 18:34,10/11/2018 08:34
ord_000245,cust_000009,delivered,29/09/2018 18:43,01/10/2018 12:43,02/10/2018 12:43,13/10/2018 12:43,19/10/2018 18:43
ord_000246,cust_000024,delivered,25/10/2018 11:06,26/10/2018 08:06,30/10/2018 08:06,03/11/2018 08:06,17/11/2018 11:06
ord_000247,cust_000012,delivered,19/06/2018 15:38,20/06/2018 00:38,25/06/2018 00:38,02/07/2018 00:38,30/06/2018 15:38
ord_000248,cust_002521,delivered,19/06/2018 12:22,20/06/2018 02:22,24/06/2018 02:22,07/07/2018 02:22,08/07/2018 12:22
ord_000249,cust_000701,delivered,05/06/2017 15:27,06/06/2017 14:27,10/06/2017 14:27,24/06/2017 14:27,15/06/2017 15:27
ord_000250,cust_001486,delivered,03/08/2018 15:40,04/08/2018 17:40,05/08/2018 17:40,17/08/2018 17:40,22/08/2018 15:40
ord_000251,cust_000244,delivered,30/10/2017 22:47,31/10/2017 07:47,01/11/2017 07:47,05/11/2017 07:47,14/11/2017 22:47
ord_000252,cust_002832,delivered,13/04/2018 08:20,13/04/2018 20:20,15/04/2018 20:20,17/04/2018 20:20,05/05/2018 08:20
ord_000253,cust_002280,delivered,08/12/2018 08:52,09/12/2018 02:52,15/12/2018 02:52,29/12/2018 02:52,21/12/2018 08:52
ord_000254,cust_001709,delivered,07/11/2018 17:13,08/11/2018 03:13,12/11/2018 03:13,17/11/2018 03:13,22/11/2018 17:13
ord_000255,cust_002615,delivered,19/09/2017 20:33,21/09/2017 19:33,24/09/2017 19:33,28/09/2017 19:33,29/09/2017 20:33
ord_000256,cust_000612,delivered,25/08/2018 08:09,25/08/2018 08:09,29/08/2018 08:09,06/09/2018 08:09,15/09/2018 08:09
ord_000257,cust_001239,delivered,15/05/2017 20:17,17/05/2017 08:17,20/05/2017 08:17,24/05/2017 08:17,25/05/2017 20:17
ord_000258,cust_002910,delivered,08/02/2017 15:53,09/02/2017 05:53,10/02/2017 05:53,20/02/2017 05:53,28/02/2017 15:53
ord_000259,cust_001549,invoiced,10/02/2017 12:00,11/02/2017 14:00,,,25/02/2017 12:00
ord_000260,cust_000913,delivered,23/07/2017 09:54,23/07/2017 23:54,28/07/2017 23:54,03/08/2017 23:54,16/08/2017 09:54
ord_000261,cust_001838,delivered,01/08/2018 16:19,03/08/2018 12:19,09/08/2018 12:19,17/08/2018 12:19,13/08/2018 16:19
ord_000262,cust_002806,delivered,22/12/2017 09:41,24/12/2017 07:41,27/12/2017 07:41,09/01/2018 07:41,10/01/2018 09:41
ord_000263,cust_000284,delivered,24/01/2017 08:05,25/01/2017 01:05,27/01/2017 01:05,09/02/2017 01:05,05/02/2017 08:05
ord_000264,cust_002984,canceled,25/12/2018 16:38,25/12/2018 17:38,,,04/01/2019 16:38
ord_000265,cust_001409,delivered,22/04/2018 16:54,23/04/2018 00:54,26/04/2018 00:54,07/05/2018 00:54,15/05/2018 16:54
ord_000266,cust_000267,delivered,14/01/2018 12:33,15/01/2018 22:33,16/01/2018 22:33,18/01/2018 22:33,06/02/2018 12:33
ord_000267,cust_002878,invoiced,12/04/2018 12:21,14/04/2018 03:21,,,06/05/2018 12:21
ord_000268,cust_001710,delivered,13/04/2018 10:47,13/04/2018 11:47,14/04/2018 11:47,24/04/2018 11:47,25/04/2018 10:47
ord_000269,cust_000623,delivered,10/03/2018 18:42,10/03/2018 18:42,16/03/2018 18:42,19/03/2018 18:42,01/04/2018 18:42
ord_000270,cust_000548,delivered,12/06/2018 10:07,13/06/2018 09:07,18/06/2018 09:07,22/06/2018 09:07,29/06/2018 10:07
ord_000271,cust_000252,delivered,15/11/2018 19:39,17/11/2018 09:39,20/11/2018 09:39,27/11/2018 09:39,28/11/2018 19:39
ord_000272,cust_001588,delivered,16/11/2017 08:39,17/11/2017 20:39,21/11/2017 20:39,28/11/2017 20:39,01/12/2017 08:39
ord_000273,cust_000841,delivered,22/03/2018 22:45,22/03/2018 23:45,25/03/2018 23:45,03/04/2018 23:45,03/04/2018 22:45
ord_000274,cust_000952,delivered,06/01/2017 12:18,08/01/2017 11:18,11/01/2017 11:18,24/01/2017 11:18,25/01/2017 12:18
ord_000275,cust_001643,delivered,02/11/2018 19:24,03/11/2018 08:24,09/11/2018 08:24,16/11/2018 08:24,20/11/2018 19:24
ord_000276,cust_002875,delivered,20/11/2017 19:57,21/11/2017 05:57,26/11/2017 05:57,01/12/2017 05:57,02/12/2017 19:57
ord_000277,cust_002605,delivered,22/10/2017 14:34,23/10/2017 07:34,27/10/2017 07:34,31/10/2017 07:34,12/11/2017 14:34
ord_000278,cust_000315,delivered,30/12/2018 15:30,01/01/2019 03:30,07/01/2019 03:30,20/01/2019 03:30,17/01/2019 15:30
ord_000279,cust_001064,delivered,25/05/2018 09:59,26/05/2018 00:59,27/05/2018 00:59,31/05/2018 00:59,13/06/2018 09:59
ord_000280,cust_000663,delivered,04/06/2017 16:13,05/06/2017 23:13,11/06/2017 23:13,13/06/2017 23:13,16/06/2017 16:13
ord_000281,cust_001034,delivered,17/10/2017 16:23,18/10/2017 03:23,20/10/2017 03:23,28/10/2017 03:23,08/11/2017 16:23
ord_000282,cust_002706,delivered,14/12/2017 20:45,15/12/2017 01:45,17/12/2017 01:45,28/12/2017 01:45,29/12/2017 20:45
ord_000283,cust_001029,delivered,24/12/2018 13:42,24/12/2018 18:42,28/12/2018 18:42,30/12/2018 18:42,10/01/2019 13:42
ord_000284,cust_001941,invoiced,10/02/2018 08:58,11/02/2018 05:58,,,22/02/2018 08:58
ord_000285,cust_002522,delivered,17/09/2017 15:39,17/09/2017 15:39,20/09/2017 15:39,27/09/2017 15:39,11/10/2017 15:39
ord_000286,cust_000819,delivered,16/05/2018 17:18,17/05/2018 19:18,20/05/2018 19:18,01/06/2018 19:18,02/06/2018 17:18
ord_000287,cust_001407,delivered,22/01/2018 18:23,24/01/2018 07:23,25/01/2018 07:23,27/01/2018 07:23,12/02/2018 18:23
ord_000288,cust_002439,delivered,17/03/2017 18:05,18/03/2017 21:05,20/03/2017 21:05,02/04/2017 21:05,05/04/2017 18:05
ord_000289,cust_000994,delivered,02/11/2018 10:55,03/11/2018 07:55,06/11/2018 07:55,19/11/2018 07:55,12/11/2018 10:55
ord_000290,cust_002005,delivered,24/01/2017 19:07,25/01/2017 03:07,26/01/2017 03:07,05/02/2017 03:07,13/02/2017 19:07
ord_000291,cust_000530,delivered,21/11/2018 11:32,21/11/2018 18:32,27/11/2018 18:32,07/12/2018 18:32,06/12/2018 11:32
ord_000292,cust_002756,delivered,26/09/2018 08:24,26/09/2018 13:24,29/09/2018 13:24,10/10/2018 13:24,14/10/2018 08:24
ord_000293,cust_000376,delivered,12/04/2017 12:08,12/04/2017 15:08,17/04/2017 15:08,21/04/2017 15:08,30/04/2017 12:08
ord_000294,cust_002068,delivered,18/08/2018 12:17,19/08/2018 15:17,21/08/2018 15:17,03/09/2018 15:17,08/09/2018 12:17
ord_000295,cust_002922,delivered,14/09/2018 09:38,14/09/2018 22:38,18/09/2018 22:38,29/09/2018 22:38,27/09/2018 09:38
ord_000296,cust_000427,delivered,06/06/2018 12:01,07/06/2018 19:01,08/06/2018 19:01,19/06/2018 19:01,30/06/2018 12:01
ord_000297,cust_001459,delivered,21/05/2018 08:57,22/05/2018 01:57,24/05/2018 01:57,01/06/2018 01:57,06/06/2018 08:57
ord_000298,cust_002847,delivered,11/03/2017 09:54,12/03/2017 00:54,17/03/2017 00:54,20/03/2017 00:54,31/03/2017 09:54
ord_000299,cust_000216,delivered,23/03/2017 10:05,24/03/2017 08:05,27/03/2017 08:05,04/04/2017 08:05,11/04/2017 10:05
ord_000300,cust_000920,delivered,20/08/2018 16:52,21/08/2018 09:52,27/08/2018 09:52,05/09/2018 09:52,07/09/2018 16:52
ord_000301,cust_002719,delivered,16/05/2017 09:19,16/05/2017 13:19,22/05/2017 13:19,27/05/2017 13:19,03/06/2017 09:19
ord_000302,cust_000400,delivered,27/09/2017 19:04,27/09/2017 20:04,28/09/2017 20:04,12/10/2017 20:04,16/10/2017 19:04
ord_000303,cust_002862,delivered,30/03/2018 10:18,01/04/2018 09:18,05/04/2018 09:18,12/04/2018 09:18,21/04/2018 10:18
ord_000304,cust_002238,delivered,17/07/2017 20:48,18/07/2017 01:48,23/07/2017 01:48,06/08/2017 01:48,31/07/2017 20:48
ord_000305,cust_000711,delivered,24/09/2018 18:39,25/09/2018 06:39,27/09/2018 06:39,10/10/2018 06:39,07/10/2018 18:39
ord_000306,cust_000621,delivered,04/10/2018 08:14,05/10/2018 03:14,11/10/2018 03:14,13/10/2018 03:14,28/10/2018 08:14
ord_000307,cust_000948,delivered,23/10/2018 21:43,24/10/2018 18:43,29/10/2018 18:43,01/11/2018 18:43,15/11/2018 21:43
ord_000308,cust_001588,delivered,10/03/2017 11:42,11/03/2017 22:42,13/03/2017 22:42,20/03/2017 22:42,25/03/2017 11:42
ord_000309,cust_002881,delivered,08/02/2018 18:44,10/02/2018 04:44,11/02/2018 04:44,21/02/2018 04:44,22/02/2018 18:44
ord_000310,cust_002378,delivered,26/10/2018 22:32,28/10/2018 03:32,31/10/2018 03:32,03/11/2018 03:32,16/11/2018 22:32
ord_000311,cust_000047,delivered,22/12/2017 08:49,22/12/2017 22:49,25/12/2017 22:49,29/12/2017 22:49,14/01/2018 08:49
ord_000312,cust_001767,delivered,01/08/2018 08:38,03/08/2018 05:38,07/08/2018 05:38,20/08/2018 05:38,25/08/2018 08:38
ord_000313,cust_000972,delivered,28/05/2018 19:07,28/05/2018 22:07,30/05/2018 22:07,06/06/2018 22:07,10/06/2018 19:07
ord_000314,cust_001590,delivered,09/12/2017 19:48,10/12/2017 09:48,12/12/2017 09:48,21/12/2017 09:48,22/12/2017 19:48
ord_000315,cust_001290,delivered,27/10/2017 17:19,28/10/2017 11:19,03/11/2017 11:19,11/11/2017 11:19,13/11/2017 17:19
ord_000316,cust_001766,delivered,07/07/2018 11:42,08/07/2018 03:42,14/07/2018 03:42,28/07/2018 03:42,19/07/2018 11:42
ord_000317,cust_002311,delivered,16/06/2017 10:40,17/06/2017 12:40,22/06/2017 12:40,25/06/2017 12:40,09/07/2017 10:40
ord_000318,cust_000713,delivered,02/11/2018 10:20,02/11/2018 12:20,05/11/2018 12:20,13/11/2018 12:20,17/11/2018 10:20
ord_000319,cust_001103,delivered,20/05/2018 15:09,22/05/2018 07:09,25/05/2018 07:09,28/05/2018 07:09,03/06/2018 15:09
ord_000320,cust_000139,delivered,23/05/2017 19:41,24/05/2017 02:41,26/05/2017 02:41,28/05/2017 02:41,16/06/2017 19:41
ord_000321,cust_001015,delivered,06/08/2018 08:50,07/08/2018 01:50,10/08/2018 01:50,18/08/2018 01:50,28/08/2018 08:50
ord_000322,cust_002966,delivered,10/02/2018 18:50,11/02/2018 21:50,15/02/2018 21:50,28/02/2018 21:50,06/03/2018 18:50
ord_000323,cust_002188,delivered,24/08/2017 17:37,26/08/2017 11:37,01/09/2017 11:37,08/09/2017 11:37,10/09/2017 17:37
ord_000324,cust_002028,delivered,11/12/2018 13:13,12/12/2018 15:13,17/12/2018 15:13,28/12/2018 15:13,01/01/2019 13:13
ord_000325,cust_002547,delivered,15/08/2018 11:18,16/08/2018 13:18,18/08/2018 13:18,31/08/2018 13:18,31/08/2018 11:18
ord_000326,cust_001707,delivered,31/05/2018 12:45,31/05/2018 23:45,06/06/2018 23:45,08/06/2018 23:45,11/06/2018 12:45
ord_000327,cust_000279,delivered,27/10/2018 15:24,29/10/2018 01:24,30/10/2018 01:24,10/11/2018 01:24,15/11/2018 15:24
ord_000328,cust_001974,delivered,29/04/2018 18:43,30/04/2018 20:43,01/05/2018 20:43,14/05/2018 20:43,10/05/2018 18:43
ord_000329,cust_000427,delivered,18/02/2018 22:18,18/02/2018 23:18,24/02/2018 23:18,09/03/2018 23:18,02/03/2018 22:18
ord_000330,cust_000585,delivered,10/08/2017 11:00,11/08/2017 07:00,13/08/2017 07:00,24/08/2017 07:00,24/08/2017 11:00
ord_000331,cust_001979,delivered,06/07/2017 10:36,08/07/2017 04:36,14/07/2017 04:36,28/07/2017 04:36,25/07/2017 10:36
ord_000332,cust_002771,delivered,11/02/2018 20:36,13/02/2018 13:36,14/02/2018 13:36,23/02/2018 13:36,04/03/2018 20:36
ord_000333,cust_000943,delivered,28/02/2018 22:37,01/03/2018 08:37,03/03/2018 08:37,05/03/2018 08:37,12/03/2018 22:37
ord_000334,cust_000900,delivered,23/08/2018 21:16,25/08/2018 08:16,30/08/2018 08:16,13/09/2018 08:16,13/09/2018 21:16
ord_000335,cust_002005,delivered,18/02/2018 12:48,19/02/2018 03:48,21/02/2018 03:48,06/03/2018 03:48,10/03/2018 12:48
ord_000336,cust_000938,delivered,31/05/2018 17:29,02/06/2018 05:29,06/06/2018 05:29,10/06/2018 05:29,18/06/2018 17:29
ord_000337,cust_000521,delivered,18/10/2018 22:45,19/10/2018 23:45,24/10/2018 23:45,07/11/2018 23:45,06/11/2018 22:45
ord_000338,cust_000691,delivered,28/12/2018 12:36,29/12/2018 03:36,01/01/2019 03:36,11/01/2019 03:36,13/01/2019 12:36
ord_000339,cust_002412,delivered,25/11/2017 13:24,27/11/2017 11:24,28/11/2017 11:24,05/12/2017 11:24,07/12/2017 13:24
ord_000340,cust_001839,delivered,21/11/2018 20:40,22/11/2018 07:40,27/11/2018 07:40,09/12/2018 07:40,03/12/2018 20:40
ord_000341,cust_000964,delivered,03/10/2018 08:34,04/10/2018 00:34,08/10/2018 00:34,18/10/2018 00:34,14/10/2018 08:34
ord_000342,cust_002989,delivered,03/04/2017 17:30,05/04/2017 13:30,11/04/2017 13:30,23/04/2017 13:30,20/04/2017 17:30
ord_000343,cust_001005,delivered,29/11/2017 12:38,29/11/2017 22:38,04/12/2017 22:38,10/12/2017 22:38,18/12/2017 12:38
ord_000344,cust_002059,delivered,07/09/2017 22:05,08/09/2017 07:05,13/09/2017 07:05,20/09/2017 07:05,19/09/2017 22:05
ord_000345,cust_000536,shipped,14/07/2018 17:54,16/07/2018 15:54,20/07/2018 15:54,,25/07/2018 17:54
ord_000346,cust_002818,delivered,07/05/2018 14:20,08/05/2018 13:20,13/05/2018 13:20,26/05/2018 13:20,27/05/2018 14:20
ord_000347,cust_000634,delivered,27/03/2018 11:13,29/03/2018 01:13,01/04/2018 01:13,06/04/2018 01:13,15/04/2018 11:13
ord_000348,cust_001292,delivered,10/09/2018 13:46,10/09/2018 17:46,16/09/2018 17:46,19/09/2018 17:46,03/10/2018 13:46
ord_000349,cust_001795,delivered,28/11/2017 10:13,29/11/2017 17:13,04/12/2017 17:13,07/12/2017 17:13,22/12/2017 10:13
ord_000350,cust_001562,delivered,06/01/2018 22:59,07/01/2018 02:59,09/01/2018 02:59,16/01/2018 02:59,30/01/2018 22:59
ord_000351,cust_001744,delivered,05/11/2018 11:25,06/11/2018 06:25,12/11/2018 06:25,20/11/2018 06:25,16/11/2018 11:25
ord_000352,cust_002322,delivered,17/12/2018 14:17,17/12/2018 23:17,19/12/2018 23:17,31/12/2018 23:17,01/01/2019 14:17
ord_000353,cust_002473,delivered,17/09/2018 10:03,18/09/2018 06:03,23/09/2018 06:03,03/10/2018 06:03,04/10/2018 10:03
ord_000354,cust_001018,delivered,05/09/2017 17:02,06/09/2017 11:02,12/09/2017 11:02,24/09/2017 11:02,26/09/2017 17:02
ord_000355,cust_001890,delivered,24/05/2017 17:05,26/05/2017 14:05,29/05/2017 14:05,31/05/2017 14:05,16/06/2017 17:05
ord_000356,cust_001708,delivered,29/08/2017 10:00,30/08/2017 17:00,01/09/2017 17:00,03/09/2017 17:00,20/09/2017 10:00
ord_000357,cust_001283,delivered,05/02/2018 13:19,05/02/2018 16:19,11/02/2018 16:19,15/02/2018 16:19,01/03/2018 13:19
ord_000358,cust_001518,delivered,22/09/2017 12:18,23/09/2017 11:18,28/09/2017 11:18,05/10/2017 11:18,02/10/2017 12:18
ord_000359,cust_002410,delivered,21/11/2018 22:25,23/11/2018 10:25,26/11/2018 10:25,28/11/2018 10:25,01/12/2018 22:25
ord_000360,cust_002038,delivered,18/07/2018 20:13,19/07/2018 19:13,25/07/2018 19:13,07/08/2018 19:13,03/08/2018 20:13
ord_000361,cust_000049,delivered,31/01/2018 15:03,01/02/2018 19:03,02/02/2018 19:03,16/02/2018 19:03,22/02/2018 15:03
ord_000362,cust_000192,delivered,24/10/2017 11:04,25/10/2017 11:04,29/10/2017 11:04,06/11/2017 11:04,07/11/2017 11:04
ord_000363,cust_002105,delivered,04/01/2018 08:10,06/01/2018 06:10,08/01/2018 06:10,20/01/2018 06:10,17/01/2018 08:10
ord_000364,cust_001595,delivered,14/03/2018 10:18,15/03/2018 17:18,17/03/2018 17:18,21/03/2018 17:18,27/03/2018 10:18
ord_000365,cust_001629,delivered,12/08/2018 19:08,13/08/2018 21:08,16/08/2018 21:08,18/08/2018 21:08,02/09/2018 19:08
ord_000366,cust_002539,delivered,28/04/2017 17:21,30/04/2017 14:21,04/05/2017 14:21,17/05/2017 14:21,19/05/2017 17:21
ord_000367,cust_000662,delivered,27/10/2018 14:55,28/10/2018 03:55,30/10/2018 03:55,11/11/2018 03:55,11/11/2018 14:55
ord_000368,cust_000764,delivered,09/06/2017 14:15,11/06/2017 02:15,15/06/2017 02:15,26/06/2017 02:15,19/06/2017 14:15
ord_000369,cust_001912,delivered,15/10/2017 11:10,17/10/2017 00:10,22/10/2017 00:10,03/11/2017 00:10,28/10/2017 11:10
ord_000370,cust_002344,delivered,28/12/2018 20:39,29/12/2018 13:39,30/12/2018 13:39,10/01/2019 13:39,11/01/2019 20:39
ord_000371,cust_002959,delivered,11/08/2017 12:29,13/08/2017 11:29,14/08/2017 11:29,26/08/2017 11:29,28/08/2017 12:29
ord_000372,cust_002787,delivered,11/05/2017 15:02,12/05/2017 05:02,17/05/2017 05:02,31/05/2017 05:02,26/05/2017 15:02
ord_000373,cust_001039,delivered,28/06/2018 21:47,30/06/2018 16:47,03/07/2018 16:47,16/07/2018 16:47,10/07/2018 21:47
ord_000374,cust_000533,invoiced,14/01/2018 16:42,14/01/2018 16:42,,,07/02/2018 16:42
ord_000375,cust_001915,invoiced,01/05/2017 09:58,01/05/2017 23:58,,,17/05/2017 09:58
ord_000376,cust_000562,delivered,06/01/2017 17:56,07/01/2017 07:56,10/01/2017 07:56,22/01/2017 07:56,19/01/2017 17:56
ord_000377,cust_001318,delivered,16/04/2017 20:35,17/04/2017 12:35,18/04/2017 12:35,23/04/2017 12:35,01/05/2017 20:35
ord_000378,cust_000905,delivered,15/04/2018 12:41,16/04/2018 08:41,18/04/2018 08:41,24/04/2018 08:41,06/05/2018 12:41
ord_000379,cust_001177,delivered,17/09/2017 15:24,,23/09/2017 03:24,06/10/2017 03:24,11/10/2017 15:24
ord_000380,cust_002656,delivered,18/09/2018 18:53,19/09/2018 14:53,21/09/2018 14:53,27/09/2018 14:53,04/10/2018 18:53
ord_000381,cust_000921,shipped,31/10/2018 10:33,01/11/2018 14:33,07/11/2018 14:33,,18/11/2018 10:33
ord_000382,cust_002557,processing,27/06/2017 19:19,28/06/2017 00:19,,,11/07/2017 19:19
ord_000383,cust_000686,delivered,01/12/2017 13:00,01/12/2017 13:00,02/12/2017 13:00,07/12/2017 13:00,21/12/2017 13:00
ord_000384,cust_000896,canceled,29/06/2017 12:35,30/06/2017 06:35,,,19/07/2017 12:35
ord_000385,cust_000706,delivered,04/11/2017 22:31,05/11/2017 04:31,08/11/2017 04:31,17/11/2017 04:31,16/11/2017 22:31
ord_000386,cust_002244,delivered,25/09/2017 12:48,25/09/2017 17:48,26/09/2017 17:48,28/09/2017 17:48,13/10/2017 12:48
ord_000387,cust_002322,delivered,23/09/2018 10:11,23/09/2018 14:11,24/09/2018 14:11,03/10/2018 14:11,17/10/2018 10:11
ord_000388,cust_000105,delivered,08/12/2017 15:48,09/12/2017 04:48,10/12/2017 04:48,13/12/2017 04:48,21/12/2017 15:48
ord_000389,cust_000971,delivered,28/03/2018 11:00,28/03/2018 19:00,02/04/2018 19:00,10/04/2018 19:00,14/04/2018 11:00
