order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_000726,1,credit_card,1,156.94
ord_000727,1,voucher,1,223.77
ord_000728,1,credit_card,1,60.39
ord_000729,1,credit_card,8,101.09
ord_000730,1,debit_card,1,42.17
ord_000731,1,credit_card,3,135.0
ord_000732,1,credit_card,10,190.41
ord_000732,2,credit_card,5,190.41
ord_000733,1,credit_card,2,101.27
ord_000734,1,boleto,1,53.22
ord_000735,1,credit_card,1,104.3
ord_000735,2,credit_card,1,104.3
ord_000736,1,credit_card,5,89.32
ord_000737,1,credit_card,8,147.83
ord_000738,1,credit_card,1,127.72
ord_000739,1,credit_card,2,80.91
ord_000740,1,credit_card,2,655.62
ord_000741,1,credit_card,2,74.46
ord_000742,1,credit_card,1,508.24
ord_000743,1,credit_card,10,26.32
ord_000744,1,credit_card,2,43.14
ord_000744,2,boleto,1,43.14
ord_000745,1,boleto,1,56.78
ord_000746,1,debit_card,1,367.28
ord_000747,1,credit_card,2,105.45
ord_000748,1,credit_card,1,53.12
ord_000749,1,debit_card,1,159.72
ord_000750,1,credit_card,1,26.33
ord_000750,2,boleto,1,26.33
ord_000751,1,credit_card,3,87.64
ord_000752,1,credit_card,1,281.56
ord_000753,1,credit_card,4,102.2
ord_000754,1,credit_card,1,80.75
ord_000755,1,credit_card,1,89.58
ord_000756,1,credit_card,4,76.68
ord_000757,1,credit_card,1,62.38
ord_000758,1,credit_card,1,81.57
ord_000759,1,credit_card,1,119.19
ord_000760,1,voucher,1,111.61
ord_000761,1,credit_card,1,57.85
ord_000762,1,credit_card,8,88.31
ord_000763,1,credit_card,3,81.91
ord_000764,1,credit_card,5,99.53
ord_000765,1,boleto,1,94.4
ord_000766,1,credit_card,1,308.53
ord_000767,1,boleto,1,176.43
ord_000768,1,credit_card,4,114.94
ord_000769,1,credit_card,3,60.62
ord_000770,1,credit_card,1,193.81
ord_000771,1,credit_card,1,426.38
ord_000772,1,credit_card,1,97.53
ord_000773,1,credit_card,1,69.44
ord_000774,1,voucher,1,46.56
ord_000775,1,credit_card,3,78.89
ord_000776,1,credit_card,1,73.91
ord_000777,1,credit_card,1,67.02
ord_000778,1,boleto,1,190.55
ord_000779,1,credit_card,5,628.09
ord_000780,1,boleto,1,309.28
ord_000781,1,credit_card,1,83.54
ord_000782,1,boleto,1,39.84
ord_000783,1,credit_card,2,19.31
ord_000784,1,voucher,1,97.89
ord_000785,1,credit_card,1,201.35
ord_000786,1,credit_card,1,119.14
ord_000787,1,credit_card,3,55.86
ord_000788,1,credit_card,1,386.27
ord_000789,1,credit_card,1,78.23
ord_000790,1,credit_card,1,26.54
ord_000791,1,credit_card,1,180.68
ord_000792,1,credit_card,5,65.51
ord_000793,1,boleto,1,185.46
ord_000794,1,credit_card,1,307.92
ord_000795,1,credit_card,1,160.57
ord_000796,1,boleto,1,512.06
ord_000797,1,credit_card,1,328.87
ord_000798,1,boleto,1,29.1
ord_000799,1,credit_card,1,108.04
ord_000800,1,credit_card,4,125.89
ord_000801,1,credit_card,1,131.32
ord_000802,1,boleto,1,74.65
ord_000803,1,boleto,1,91.19
ord_000804,1,credit_card,1,54.26
ord_000805,1,boleto,1,117.5
ord_000806,1,credit_card,1,95.81
ord_000807,1,voucher,1,82.73
ord_000808,1,boleto,1,236.29
ord_000809,1,credit_card,10,262.55
ord_000810,1,credit_card,4,26.59
ord_000811,1,credit_card,1,79.88
ord_000812,1,credit_card,8,216.36
ord_000813,1,credit_card,3,27.11
ord_000814,1,credit_card,1,147.16
ord_000815,1,credit_card,2,113.56
ord_000816,1,credit_card,1,135.33
ord_000817,1,boleto,1,150.42
ord_000818,1,credit_card,8,113.94
ord_000819,1,credit_card,1,103.73
ord_000820,1,credit_card,4,47.56
ord_000821,1,boleto,1,34.57
ord_000822,1,voucher,1,79.34
ord_000823,1,credit_card,1,45.04
ord_000824,1,credit_card,4,277.63
ord_000825,1,boleto,1,41.08
ord_000826,1,credit_card,1,91.23
ord_000827,1,credit_card,1,155.45
ord_000828,1,credit_card,2,156.79
ord_000829,1,credit_card,1,168.67
ord_000830,1,credit_card,1,162.75
ord_000831,1,boleto,1,20.2
ord_000832,1,credit_card,1,71.71
ord_000833,1,credit_card,3,38.76
ord_000834,1,boleto,1,26.7
ord_000835,1,debit_card,1,124.01
ord_000836,1,credit_card,1,72.92
ord_000837,1,boleto,1,118.5
ord_000838,1,credit_card,1,178.47
ord_000839,1,credit_card,1,108.54
ord_000840,1,credit_card,6,28.09
ord_000841,1,credit_card,1,89.02
ord_000842,1,credit_card,1,73.02
ord_000843,1,credit_card,1,135.93
ord_000844,1,credit_card,1,182.0
ord_000845,1,credit_card,6,126.58
ord_000846,1,credit_card,5,143.39
ord_000847,1,credit_card,1,65.23
ord_000848,1,credit_card,3,77.98
ord_000849,1,boleto,1,95.89
ord_000850,1,credit_card,1,70.9
ord_000851,1,credit_card,2,67.12
ord_000852,1,credit_card,3,130.84
ord_000853,1,boleto,1,131.1
ord_000854,1,credit_card,1,114.63
ord_000855,1,credit_card,1,36.39
ord_000856,1,credit_card,1,70.18
ord_000857,1,credit_card,1,68.35
ord_000858,1,credit_card,1,39.43
ord_000859,1,credit_card,3,84.41
ord_000860,1,credit_card,2,57.14
ord_000861,1,credit_card,10,192.95
ord_000862,1,credit_card,1,82.35
ord_000863,1,voucher,1,70.38
ord_000864,1,credit_card,1,153.16
ord_000865,1,credit_card,3,35.34
ord_000866,1,credit_card,1,100.24
ord_000867,1,credit_card,6,85.86
ord_000868,1,credit_card,5,89.28
ord_000869,1,credit_card,4,80.29
ord_000870,1,boleto,1,190.32
ord_000871,1,credit_card,1,125.69
ord_000872,1,boleto,1,82.9
ord_000873,1,credit_card,4,40.69
ord_000874,1,credit_card,4,319.0
ord_000875,1,credit_card,5,186.08
ord_000876,1,credit_card,3,88.15
ord_000877,1,credit_card,8,33.23
ord_000878,1,credit_card,1,826.1
ord_000879,1,boleto,1,90.44
ord_000880,1,boleto,1,205.46
ord_000881,1,credit_card,1,86.37
ord_000882,1,credit_card,1,51.1
ord_000883,1,credit_card,1,234.23
ord_000884,1,credit_card,4,42.4
ord_000885,1,boleto,1,86.58
ord_000886,1,credit_card,1,261.28
ord_000887,1,boleto,1,256.13
ord_000888,1,credit_card,2,106.29
ord_000889,1,boleto,1,68.69
ord_000890,1,credit_card,10,119.37
ord_000891,1,boleto,1,88.12
ord_000892,1,credit_card,1,287.0
ord_000893,1,credit_card,2,343.97
ord_000894,1,credit_card,1,55.44
ord_000895,1,credit_card,4,63.99
ord_000896,1,credit_card,6,83.26
ord_000897,1,credit_card,4,170.39
ord_000898,1,boleto,1,67.28
ord_000899,1,credit_card,6,60.57
ord_000900,1,credit_card,5,67.43
ord_000901,1,credit_card,8,121.96
ord_000902,1,credit_card,2,25.65
ord_000903,1,boleto,1,51.16
ord_000904,1,boleto,1,113.65
ord_000905,1,credit_card,1,51.33
ord_000905,2,boleto,1,51.33
ord_000906,1,credit_card,1,126.76
ord_000907,1,credit_card,4,116.69
ord_000908,1,credit_card,1,111.58
ord_000909,1,credit_card,1,70.0
ord_000910,1,credit_card,2,180.94
ord_000911,1,credit_card,1,130.68
ord_000912,1,credit_card,1,56.02
ord_000913,1,credit_card,4,65.37
ord_000914,1,credit_card,6,22.26
ord_000915,1,credit_card,1,240.38
ord_000916,1,credit_card,3,101.07
ord_000917,1,credit_card,5,39.56
ord_000918,1,credit_card,8,73.68
ord_000919,1,credit_card,6,52.71
ord_000920,1,credit_card,1,385.31
ord_000921,1,boleto,1,191.2
ord_000922,1,boleto,1,54.24
ord_000923,1,credit_card,1,40.53
ord_000924,1,boleto,1,81.71
ord_000925,1,credit_card,2,90.66
ord_000926,1,boleto,1,41.59
ord_000927,1,credit_card,4,28.19
ord_000928,1,credit_card,1,35.42
ord_000929,1,credit_card,1,159.35
ord_000930,1,credit_card,1,48.1
ord_000931,1,credit_card,2,105.75
ord_000932,1,boleto,1,43.94
ord_000933,1,voucher,1,50.46
ord_000934,1,boleto,1,69.52
ord_000935,1,credit_card,6,188.06
ord_000936,1,credit_card,1,29.65
ord_000937,1,credit_card,8,299.04
ord_000938,1,credit_card,1,159.15
ord_000939,1,debit_card,1,350.2
ord_000940,1,credit_card,8,42.29
ord_000941,1,credit_card,2,277.65
ord_000942,1,credit_card,6,38.45
ord_000943,1,credit_card,5,46.11
ord_000944,1,credit_card,1,92.54
ord_000945,1,voucher,1,246.88
ord_000946,1,credit_card,8,218.73
ord_000947,1,credit_card,1,457.72
ord_000948,1,credit_card,1,61.48
ord_000949,1,credit_card,1,239.4
ord_000950,1,boleto,1,97.36
ord_000951,1,debit_card,1,74.43
ord_000952,1,credit_card,1,43.67
ord_000953,1,boleto,1,62.65
ord_000954,1,credit_card,6,136.27
ord_000955,1,credit_card,1,69.76
ord_000956,1,boleto,1,47.58
ord_000957,1,credit_card,1,101.34
ord_000958,1,credit_card,1,59.56
ord_000959,1,credit_card,1,28.09
ord_000960,1,credit_card,8,70.08
ord_000961,1,voucher,1,17.62
ord_000962,1,credit_card,1,87.53
ord_000963,1,credit_card,1,26.16
ord_000964,1,credit_card,1,244.33
ord_000965,1,credit_card,4,393.83
ord_000966,1,credit_card,2,202.89
ord_000967,1,credit_card,10,42.59
ord_000968,1,boleto,1,35.32
ord_000969,1,credit_card,1,212.86
ord_000970,1,boleto,1,32.25
ord_000971,1,credit_card,3,193.03
ord_000972,1,credit_card,1,29.27
ord_000973,1,credit_card,3,58.16
ord_000973,2,voucher,1,58.16
ord_000974,1,credit_card,1,214.65
ord_000975,1,boleto,1,314.31
ord_000976,1,voucher,1,133.65
ord_000977,1,credit_card,1,110.73
ord_000978,1,credit_card,3,233.7
ord_000979,1,credit_card,5,75.58
ord_000980,1,credit_card,1,139.11
ord_000981,1,credit_card,1,81.95
ord_000982,1,credit_card,2,456.2
ord_000983,1,credit_card,5,57.63
ord_000984,1,credit_card,1,40.34
ord_000985,1,credit_card,4,206.83
ord_000986,1,credit_card,2,25.59
ord_000987,1,credit_card,1,156.21
ord_000988,1,credit_card,1,111.79
ord_000989,1,voucher,1,151.34
ord_000990,1,credit_card,6,218.97
ord_000991,1,credit_card,3,53.03
ord_000992,1,credit_card,1,151.0
ord_000993,1,credit_card,1,152.19
ord_000994,1,credit_card,2,563.45
ord_000995,1,credit_card,1,183.81
ord_000996,1,boleto,1,76.39
ord_000997,1,credit_card,6,43.18
ord_000998,1,credit_card,1,80.67
ord_000999,1,credit_card,10,138.08
ord_001000,1,boleto,1,56.45
ord_001001,1,credit_card,3,272.62
ord_001002,1,credit_card,2,84.5
ord_001003,1,credit_card,6,78.73
ord_001004,1,credit_card,2,29.12
ord_001005,1,credit_card,2,47.71
ord_001006,1,boleto,1,184.97
ord_001007,1,credit_card,1,428.53
ord_001008,1,credit_card,10,103.98
ord_001009,1,credit_card,5,100.1
ord_001010,1,credit_card,1,97.36
ord_001011,1,credit_card,10,48.77
ord_001012,1,credit_card,1,126.93
ord_001013,1,credit_card,4,119.49
ord_001014,1,debit_card,1,68.49
ord_001015,1,credit_card,10,70.67
ord_001016,1,credit_card,1,228.5
ord_001017,1,credit_card,2,96.73
ord_001018,1,credit_card,1,108.61
ord_001019,1,credit_card,2,51.16
ord_001020,1,credit_card,2,185.27
ord_001021,1,boleto,1,98.21
ord_001022,1,boleto,1,58.82
ord_001022,2,boleto,1,58.82
ord_001023,1,credit_card,1,98.45
ord_001024,1,credit_card,1,91.69
ord_001025,1,credit_card,1,124.58
ord_001026,1,boleto,1,57.33
ord_001027,1,credit_card,2,18.72
ord_001028,1,credit_card,5,229.27
ord_001029,1,boleto,1,62.65
ord_001030,1,voucher,1,41.23
ord_001031,1,boleto,1,114.42
ord_001032,1,credit_card,1,158.22
ord_001033,1,credit_card,1,98.3
ord_001034,1,credit_card,1,56.68
ord_001035,1,boleto,1,65.3
ord_001036,1,credit_card,4,19.49
ord_001037,1,boleto,1,206.48
ord_001038,1,boleto,1,128.46
ord_001039,1,credit_card,1,151.49
ord_001040,1,credit_card,3,279.88
ord_001041,1,voucher,1,25.13
ord_001042,1,credit_card,5,30.79
ord_001043,1,voucher,1,236.59
ord_001044,1,credit_card,1,106.84
ord_001045,1,credit_card,1,432.8
ord_001046,1,credit_card,3,126.15
ord_001047,1,credit_card,2,220.3
ord_001048,1,credit_card,2,89.1
ord_001049,1,credit_card,1,83.83
ord_001050,1,credit_card,2,155.69
ord_001051,1,credit_card,3,229.42
ord_001052,1,credit_card,1,190.57
ord_001053,1,credit_card,1,155.37
ord_001054,1,credit_card,1,96.4
ord_001055,1,credit_card,2,87.36
ord_001056,1,credit_card,1,135.33
ord_001057,1,credit_card,4,63.86
ord_001058,1,credit_card,4,54.92
ord_001059,1,credit_card,3,192.98
ord_001060,1,boleto,1,179.33
ord_001060,2,credit_card,1,179.33
ord_001061,1,credit_card,1,43.59
ord_001062,1,voucher,1,126.14
ord_001063,1,debit_card,1,65.26
ord_001064,1,credit_card,1,130.6
ord_001065,1,credit_card,8,57.14
ord_001066,1,credit_card,3,72.94
ord_001067,1,voucher,1,261.24
ord_001068,1,credit_card,3,111.36
ord_001069,1,credit_card,2,142.67
ord_001070,1,credit_card,1,65.04
ord_001071,1,credit_card,10,153.02
ord_001072,1,credit_card,3,376.52
ord_001073,1,credit_card,1,185.05
ord_001074,1,credit_card,1,91.71
ord_001075,1,credit_card,1,164.67
ord_001076,1,credit_card,1,521.58
ord_001077,1,credit_card,8,112.01
ord_001078,1,credit_card,1,40.22
ord_001079,1,credit_card,3,60.33
ord_001080,1,credit_card,1,41.44
ord_001081,1,boleto,1,253.5
ord_001082,1,credit_card,2,111.26
ord_001083,1,credit_card,1,215.78
ord_001084,1,boleto,1,18.38
ord_001085,1,credit_card,1,174.01
ord_001086,1,boleto,1,211.39
ord_001087,1,boleto,1,89.53
ord_001088,1,boleto,1,50.28
ord_001089,1,voucher,1,188.38
ord_001090,1,voucher,1,52.08
ord_001091,1,credit_card,1,96.43
ord_001092,1,debit_card,1,51.16
ord_001093,1,boleto,1,305.64
ord_001094,1,credit_card,2,19.11
ord_001095,1,credit_card,1,19.71
ord_001096,1,credit_card,1,374.37
ord_001097,1,credit_card,1,204.67
ord_001098,1,credit_card,6,198.28
ord_001099,1,credit_card,5,73.45
ord_001100,1,credit_card,5,147.61
ord_001101,1,credit_card,10,164.35
ord_001102,1,credit_card,1,277.81
ord_001103,1,boleto,1,140.83
ord_001104,1,credit_card,1,688.54
ord_001105,1,credit_card,1,76.56
ord_001106,1,credit_card,2,83.04
ord_001107,1,credit_card,1,26.91
ord_001108,1,credit_card,5,82.55
ord_001108,2,credit_card,1,82.55
ord_001109,1,credit_card,1,20.71
ord_001110,1,credit_card,2,195.63
ord_001111,1,credit_card,1,102.98
ord_001112,1,credit_card,3,87.64
ord_001113,1,credit_card,2,56.67
ord_001114,1,boleto,1,44.32
ord_001115,1,credit_card,1,90.71
ord_001116,1,boleto,1,57.53
ord_001117,1,credit_card,1,213.63
ord_001118,1,credit_card,1,305.07
ord_001119,1,credit_card,2,85.4
ord_001120,1,credit_card,4,56.03
ord_001121,1,credit_card,1,352.35
ord_001122,1,credit_card,3,67.43
ord_001123,1,credit_card,4,115.33
ord_001124,1,debit_card,1,78.6
ord_001125,1,credit_card,1,36.08
ord_001126,1,credit_card,1,63.37
ord_001127,1,boleto,1,80.05
ord_001128,1,credit_card,1,61.59
ord_001129,1,credit_card,3,136.85
ord_001130,1,credit_card,1,446.85
ord_001131,1,credit_card,8,47.1
ord_001132,1,credit_card,1,70.89
ord_001133,1,credit_card,2,419.11
ord_001134,1,credit_card,3,385.86
ord_001135,1,credit_card,1,143.28
ord_001136,1,credit_card,2,124.59
ord_001137,1,credit_card,6,54.52
ord_001138,1,credit_card,1,73.49
ord_001139,1,credit_card,2,48.97
ord_001140,1,credit_card,1,82.35
ord_001141,1,credit_card,2,254.23
ord_001142,1,voucher,1,124.67
ord_001143,1,credit_card,1,56.86
ord_001144,1,credit_card,1,98.01
ord_001145,1,debit_card,1,45.74
ord_001146,1,credit_card,5,102.25
ord_001147,1,boleto,1,228.17
ord_001148,1,boleto,1,65.83
ord_001149,1,boleto,1,66.43
ord_001150,1,credit_card,4,126.89
ord_001151,1,credit_card,4,355.34
ord_001152,1,credit_card,1,224.92
ord_001153,1,boleto,1,141.91
ord_001154,1,credit_card,1,125.24
ord_001155,1,credit_card,4,229.54
ord_001156,1,credit_card,1,44.99
ord_001157,1,credit_card,1,44.5
ord_001158,1,credit_card,1,86.93
ord_001159,1,credit_card,8,116.96
ord_001160,1,credit_card,1,108.19
ord_001161,1,credit_card,2,66.06
ord_001162,1,credit_card,1,191.24
ord_001163,1,credit_card,10,694.85
ord_001164,1,credit_card,10,53.01
ord_001165,1,credit_card,1,42.67
ord_001166,1,voucher,1,175.21
ord_001167,1,credit_card,1,102.84
ord_001168,1,credit_card,1,139.75
ord_001169,1,credit_card,1,19.68
ord_001170,1,credit_card,8,356.15
ord_001171,1,debit_card,1,80.51
ord_001171,2,credit_card,1,80.51
ord_001172,1,boleto,1,310.36
ord_001173,1,credit_card,1,154.97
ord_001174,1,credit_card,1,97.44
ord_001175,1,credit_card,2,55.26
ord_001176,1,credit_card,1,39.06
ord_001177,1,credit_card,1,77.5
ord_001178,1,credit_card,5,132.08
ord_001179,1,credit_card,1,35.03
ord_001180,1,credit_card,1,104.06
ord_001181,1,credit_card,4,490.04
ord_001182,1,credit_card,1,50.74
ord_001183,1,boleto,1,327.93
ord_001184,1,credit_card,1,106.94
ord_001185,1,credit_card,8,136.27
ord_001186,1,credit_card,2,66.76
ord_001187,1,credit_card,10,17.09
ord_001188,1,credit_card,3,222.49
ord_001189,1,credit_card,6,81.54
ord_001190,1,credit_card,2,44.19
ord_001191,1,credit_card,1,8.95
ord_001192,1,debit_card,1,314.31
ord_001193,1,credit_card,1,119.32
ord_001194,1,boleto,1,105.49
ord_001195,1,credit_card,3,36.31
ord_001196,1,credit_card,1,78.21
ord_001197,1,credit_card,1,168.16
ord_001198,1,credit_card,3,50.79
ord_001199,1,credit_card,8,334.96
ord_001200,1,credit_card,1,149.31
ord_001201,1,boleto,1,64.27
ord_001202,1,credit_card,1,104.33
ord_001203,1,credit_card,1,86.6
ord_001203,2,credit_card,1,86.6
ord_001204,1,credit_card,1,143.99
ord_001205,1,credit_card,6,55.95
ord_001206,1,boleto,1,180.91
ord_001207,1,boleto,1,70.62
ord_001208,1,voucher,1,89.21
ord_001209,1,credit_card,2,241.68
ord_001210,1,credit_card,1,24.86
ord_001211,1,boleto,1,98.2
ord_001212,1,boleto,1,67.48
ord_001213,1,boleto,1,56.74
ord_001214,1,boleto,1,121.56
ord_001215,1,boleto,1,67.84
ord_001215,2,boleto,1,67.84
ord_001216,1,credit_card,1,137.22
ord_001217,1,credit_card,1,71.05
ord_001218,1,credit_card,3,64.71
ord_001219,1,boleto,1,191.92
ord_001220,1,credit_card,8,31.49
ord_001221,1,credit_card,6,112.7
ord_001222,1,credit_card,6,211.31
ord_001223,1,credit_card,1,54.16
ord_001224,1,credit_card,4,172.9
ord_001225,1,boleto,1,151.5
ord_001226,1,credit_card,3,34.11
ord_001227,1,credit_card,3,158.43
ord_001228,1,boleto,1,100.26
ord_001229,1,voucher,1,74.28
ord_001230,1,credit_card,8,136.05
ord_001231,1,credit_card,8,49.25
ord_001232,1,credit_card,1,124.25
ord_001233,1,credit_card,8,94.84
ord_001234,1,credit_card,5,101.54
ord_001235,1,boleto,1,24.1
ord_001236,1,credit_card,1,18.02
ord_001237,1,credit_card,1,61.44
ord_001238,1,credit_card,4,222.55
ord_001239,1,credit_card,8,167.05
ord_001240,1,credit_card,3,80.76
ord_001241,1,boleto,1,47.57
ord_001242,1,credit_card,1,491.96
ord_001243,1,voucher,1,43.05
ord_001243,2,credit_card,2,43.05
ord_001244,1,credit_card,6,51.59
ord_001245,1,credit_card,1,131.18
ord_001246,1,debit_card,1,55.49
ord_001247,1,credit_card,4,136.7
ord_001248,1,credit_card,8,50.84
ord_001249,1,credit_card,4,395.67
ord_001250,1,credit_card,1,47.79
ord_001251,1,boleto,1,66.55
ord_001252,1,debit_card,1,45.41
ord_001253,1,credit_card,1,144.04
ord_001254,1,credit_card,1,41.4
ord_001255,1,boleto,1,77.37
ord_001256,1,credit_card,8,98.1
ord_001256,2,boleto,1,98.1
ord_001257,1,credit_card,5,36.11
ord_001258,1,boleto,1,209.06
ord_001259,1,credit_card,1,80.04
ord_001260,1,credit_card,1,108.61
ord_001261,1,credit_card,3,158.41
ord_001262,1,credit_card,4,90.47
ord_001263,1,boleto,1,67.86
ord_001264,1,credit_card,1,148.36
ord_001265,1,credit_card,6,75.52
ord_001266,1,credit_card,8,11.91
ord_001266,2,credit_card,1,11.91
ord_001267,1,credit_card,4,291.67
ord_001268,1,credit_card,6,41.63
ord_001269,1,credit_card,2,47.96
ord_001270,1,credit_card,4,28.0
ord_001271,1,boleto,1,39.33
ord_001272,1,boleto,1,39.28
ord_001273,1,credit_card,6,332.42
ord_001274,1,boleto,1,143.61
ord_001275,1,credit_card,3,111.95
ord_001276,1,credit_card,3,88.41
ord_001277,1,credit_card,1,147.25
ord_001278,1,boleto,1,91.56
ord_001279,1,credit_card,1,143.11
ord_001280,1,credit_card,6,32.95
ord_001281,1,credit_card,1,55.1
ord_001282,1,credit_card,5,86.19
ord_001283,1,credit_card,1,156.62
ord_001284,1,credit_card,1,56.74
ord_001285,1,credit_card,1,23.29
ord_001286,1,credit_card,10,145.62
ord_001287,1,credit_card,1,58.07
ord_001288,1,credit_card,1,90.53
ord_001289,1,boleto,1,295.76
ord_001290,1,credit_card,1,62.77
ord_001291,1,credit_card,3,45.9
ord_001292,1,credit_card,1,123.7
ord_001293,1,credit_card,1,74.0
ord_001294,1,credit_card,2,181.68
ord_001295,1,voucher,1,57.34
ord_001296,1,boleto,1,112.68
ord_001297,1,credit_card,1,65.71
ord_001298,1,boleto,1,178.29
ord_001299,1,credit_card,1,26.78
ord_001300,1,boleto,1,77.86
ord_001301,1,credit_card,1,61.83
ord_001302,1,credit_card,1,170.49
ord_001303,1,boleto,1,97.34
ord_001304,1,credit_card,2,91.04
ord_001305,1,credit_card,4,41.59
ord_001306,1,credit_card,6,129.33
ord_001307,1,credit_card,1,190.44
ord_001308,1,credit_card,1,292.27
ord_001309,1,credit_card,3,94.78
ord_001310,1,credit_card,4,327.89
ord_001311,1,credit_card,3,45.74
ord_001312,1,boleto,1,138.29
ord_001313,1,boleto,1,73.37
ord_001314,1,credit_card,1,115.39
ord_001315,1,credit_card,2,190.92
ord_001316,1,credit_card,1,140.95
ord_001317,1,boleto,1,74.22
ord_001318,1,boleto,1,310.93
ord_001319,1,credit_card,3,246.04
ord_001320,1,credit_card,4,31.59
ord_001321,1,credit_card,1,263.25
ord_001322,1,credit_card,1,311.36
ord_001323,1,credit_card,2,174.94
ord_001324,1,credit_card,8,61.85
ord_001325,1,credit_card,4,257.73
ord_001326,1,credit_card,4,146.73
ord_001327,1,credit_card,1,291.0
ord_001328,1,credit_card,5,197.73
ord_001329,1,credit_card,2,92.49
ord_001330,1,boleto,1,77.35
ord_001331,1,credit_card,6,129.84
ord_001332,1,credit_card,1,77.41
ord_001333,1,credit_card,2,62.7
ord_001333,2,credit_card,5,62.7
ord_001334,1,credit_card,3,159.05
ord_001335,1,credit_card,1,54.18
ord_001336,1,debit_card,1,40.29
ord_001337,1,credit_card,1,217.68
ord_001338,1,credit_card,3,34.23
ord_001339,1,credit_card,6,83.04
ord_001340,1,credit_card,1,141.56
ord_001341,1,credit_card,6,98.83
ord_001342,1,credit_card,1,151.24
ord_001343,1,credit_card,1,103.97
ord_001344,1,credit_card,1,72.52
ord_001345,1,credit_card,2,96.49
ord_001346,1,credit_card,2,74.27
ord_001347,1,credit_card,1,54.74
ord_001348,1,credit_card,3,69.6
ord_001349,1,credit_card,6,75.56
ord_001350,1,boleto,1,421.25
ord_001351,1,credit_card,8,60.6
ord_001352,1,credit_card,5,300.87
ord_001353,1,credit_card,10,87.36
ord_001354,1,credit_card,6,144.94
ord_001355,1,credit_card,4,258.8
ord_001356,1,credit_card,1,426.01
ord_001357,1,credit_card,4,86.07
